SIGLA;DESCRICAO;NIVEL ENSINO;CH HORA RELOGIO;CH HORA AULA;CH QTD CREDITOS;ATIVO;SIGLA QACADEMICO;OBSERVACAO
TSUB.0327;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.407.0017;-
TSUB.0346;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.051.0017;Curso 051
TSUB.0372;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.403.0014;Curso 403
TSUB.0394;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.426.0016;Curso 426
TSUB.0424;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.207.0014;Curso 207
TSUB.0447;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.117.0017;Curso 117
TSUB.0471;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.032.0020;Curso 032
TSUB.0497;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.104.0020;-
TSUB.0524;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.435.0019;-
TSUB.0549;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.434.0017;-
TSUB.0589;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.022.0018;Curso 022
TSUB.0615;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.425.0019;-
TSUB.0643;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.702.0016;-
TSUB.0665;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.025.0018;Curso 025
TSUB.0697;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.415.0016;-
TSUB.0731;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.057.0019;-
TSUB.0754;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.703.0018;-
TSUB.0774;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.071.0015;-
TSUB.0798;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.120.0022;-
TIN.0116;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.026.0024;-
TIN.0171;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.108.0020;-
TIN.0210;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.426.0013;-
TIN.0231;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.427.0019;-
TIN.0257;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.120.0021;-
TIN.0282;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.007.0001;-
TIN.0311;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.201.0014;-
TIN.0335;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.015.0013;-
TIN.0357;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.016.0020;-
TIN.0386;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.807.0016;-
TIN.0416;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.116.0020;-
TIN.0465;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.306.0017;-
TIN.0487;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.114.0016;-
TSUB.0831;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TSUB.500.0014;Curso 500
TIN.0509;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.410.0014;-
TIN.0536;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.704.0016;-
TIN.0560;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.703.0024;-
TIN.0588;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.111.0009;-
TIN.0601;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.506.0001;-
TIN.0621;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.206.0001;-
TIN.0644;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.202.0016;-
TIN.0668;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.113.0015;-
TIN.0693;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.109.0016;-
TIN.0714;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.301.0019;-
TIN.0737;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.101.0018;-
TIN.0765;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.115.0002;-
TIN.0788;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.121.0015;-
TIN.0828;Seminário de Integração Acadêmica(10H);Médio;10;13;1;Sim;TIN.433.0020;-
CIV.0095;Seminário de Integração Acadêmica (4h);Graduação;4;5;1;Sim;-;-
ESA.0052;Seminário de Integração Acadêmica(4h);Graduação;4;5;1;Sim;-;-
TEC.0326;Seminário de Integração Acadêmica(4H);Graduação;4;5;0;Sim;TEC.805.0029;Curso 05805
TEC.0377;Seminário de Integração Acadêmica(4H);Graduação;4;5;0;Sim;TEC.048.0019;Curso 03048
TEC.0428;Seminário de Integração Acadêmica(4H);Graduação;4;5;0;Sim;TEC.102.0028;Curso 01102
TEC.0478;Seminário de Integração Acadêmica(4H);Graduação;4;5;0;Sim;TEC.804.0023;Curso 06804
TEC.0533;Seminário de Integração Acadêmica(4H);Graduação;4;5;0;Sim;TEC.304.0038;Curso 01304
TIN.0055;Seminário de Integração Acadêmica (Curso 110);Médio;10;13;0;Sim;-;-
TIN.0048;Seminário de Integração Acadêmica (Curso 401);Médio;10;13;1;Sim;-;-
TEC.0031;Seminário de Integração Acadêmica (Curso 404);Graduação;4;5;0;Sim;TEC.404.0019;Curso 404
TEC.0163;Seminário De Integração Acadêmica (Curso 405);Graduação;4;5;0;Sim;TEC.405.0028;-
TIN.0085;Seminário de Integração Acadêmica (Curso 432);Médio;10;13;1;Sim;-;-
TEC.0068;Seminário de Integração Acadêmica (Curso 436);Graduação;4;5;0;Sim;TEC.436.0022;-
TEC.0176;Seminário de integração acadêmica (Curso 502);Graduação;4;5;0;Sim;TEC.502.0029;-
LIC.0230;Seminário de Integração Acadêmica I;Graduação;3;4;0;Sim;SLIC.119.0001;Curso 09119
LIC.0257;Seminário de Integração Acadêmica II;Graduação;3;4;0;Sim;-;-
LIC.0258;Seminário de Integração Acadêmica III;Graduação;3;4;0;Sim;-;-
TEC.1149;Seminário de Integração acadêmica: integração/Orientação à pesquisa e à extensão/Orientação à Prática Profissional;Graduação;30;40;2;Sim;-;-
TEC.1199;Seminário de Integração Acadêmico- Científica;Graduação;30;40;2;Sim;-;Tecnologia em Processos Químicos
TEC.1048;Seminário de Integração Acadêmico-Científica;Graduação;30;40;2;Sim;-;Tecnologia em Design de Moda
TEC.1145;Seminário de Integração Acadêmico-Científica;Graduação;30;40;2;Sim;-;Tecnologia em Agroecologia
TEC.1146;Seminário de Integração Acadêmico-Científica;Graduação;30;40;2;Sim;-;Tecnologia em Gestão de Turismo
TEC.1212;Seminário de Integração Acadêmico-Científica;Graduação;30;40;2;Sim;-;Tecnologia em Gestão Ambiental
FIC.0455;Seminário de Integração com Formadoras e Alunas: Mapa da Vida;Fundamental;3;3;0;Sim;-;-
FIC.0914;Seminário de Integração com Gestoras/Formadores/Alunas;Fundamental;3;4;0;Sim;-;-
FIC.0456;Seminário de Integração com Gestores/Formadores/Alunas;Fundamental;3;3;0;Sim;-;-
FIC.0909;Seminário de Integração com Gestores, Formadores e Alunas;Fundamental;3;4;0;Sim;-;-
POS.0411;Seminário de Integração: encontro presencial de 04 horas, em que se apresentará o curso, o sistema acadêmico e a Plataforma de Aprendizagem Virtual (Moodle).;Pós-graduação;4;5;1;Sim;-;-
FIC.0957;Seminário de integração entre gestores / professores / estudantes;Fundamental;15;20;1;Sim;-;-
FIC.0500;Seminário de integração entre gestores/professores/estudantes;Fundamental;6;8;0;Sim;-;-
FIC.0607;Seminário de integração entre gestores/professores/estudantes;Fundamental;3;4;0;Sim;-;-
FIC.0849;Seminário de integração entre gestores/professores/estudantes;Fundamental;9;12;1;Sim;-;-
FIC.1004;Seminário de Integração entre gestores/professores/estudantes;Fundamental;4;5;0;Sim;-;Novos Caminhos
FIC.0517;Seminário de integração entre gestores/professores/estudantes (A EaD no IFRN e a plataforma Moodle);Fundamental;15;20;1;Sim;-;-
LIC.0008;Seminário de Orientação ao Desenvolvimento da Prática Profissional: Estágio Docente I;Graduação;9;12;1;Sim;-;Matriz 111
LIC.1065;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;Bio
LIC.0857;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;Curso 01602
LIC.0894;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;Curso 603
LIC.0916;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;matriz 324
LIC.1020;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;Informática
LIC.1057;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;-
LIC.1100;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo
LIC.1119;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.1162;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica I;Graduação;15;20;1;Sim;-;Fisica
LIC.1066;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;bio
LIC.0858;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;Curso 01602
LIC.0895;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;Curso 603
LIC.0917;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;matriz 324
LIC.1021;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;Informática
LIC.1058;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;-
LIC.1101;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo
LIC.1113;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.1163;Seminário de Orientação ao Desenvolvimento de Pesquisa Acadêmico-Científica II;Graduação;15;20;1;Sim;-;fisica
LIC.0874;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente  I;Graduação;30;40;2;Sim;-;Curso 603
LIC.0834;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente I;Graduação;30;40;2;Sim;-;Curso 01602
LIC.0865;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente I;Graduação;30;40;2;Sim;-;-
LIC.0912;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente I;Graduação;30;40;2;Sim;-;matriz 324
LIC.0978;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente I;Graduação;30;40;2;Sim;-;Curso 106
LIC.1096;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente I;Graduação;30;40;2;Sim;-;Licenciatura em Educação do Campo
LIC.1109;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente I;Graduação;30;40;2;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.0835;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente  II;Graduação;30;40;2;Sim;-;Curso 01602
LIC.0960;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente II;Graduação;30;40;2;Sim;-;Curso 603
LIC.0913;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente II;Graduação;30;40;2;Sim;-;matriz 324
LIC.0977;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente II;Graduação;30;40;2;Sim;-;info
LIC.0979;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente II;Graduação;30;40;2;Sim;-;Curso 106
LIC.0981;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente II;Graduação;30;40;2;Sim;-;qui
LIC.1097;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente II;Graduação;30;40;2;Sim;-;Licenciatura em Educação do Campo
LIC.1110;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente II;Graduação;30;40;2;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.0876;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente  III;Graduação;30;40;2;Sim;-;Curso 603
LIC.0836;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente III;Graduação;30;40;2;Sim;-;Curso 01602
LIC.0914;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente III;Graduação;30;40;2;Sim;-;matriz 324
LIC.0980;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente III;Graduação;30;40;2;Sim;-;Curso 106
LIC.1023;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente III;Graduação;30;40;2;Sim;-;Info
LIC.1056;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente III;Graduação;30;40;2;Sim;-;qui
LIC.1098;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente III;Graduação;30;40;2;Sim;-;Licenciatura em Educação do Campo
LIC.1111;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente III;Graduação;30;40;2;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.0843;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente  IV;Graduação;30;40;2;Sim;-;Curso 01602
LIC.0875;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente  IV;Graduação;30;40;2;Sim;-;Curso 603
LIC.0915;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente IV;Graduação;30;40;2;Sim;-;matriz 324
LIC.0946;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente IV;Graduação;30;40;2;Sim;-;qui
LIC.0976;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente IV;Graduação;30;40;2;Sim;-;info
LIC.0985;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente IV;Graduação;30;40;2;Sim;-;Curso 106
LIC.1099;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente IV;Graduação;30;40;2;Sim;-;Licenciatura em Educação do Campo
LIC.1112;Seminário de Orientação ao Desenvolvimento de Práticas Educativas e Formação Docente IV;Graduação;30;40;2;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
ENG.0162;Seminário de Orientação ao Estágio Supervisionado;Graduação;4;5;1;Sim;-;-
LIC.1067;Seminário de Orientação ao Estágio Supervisionado ( Estágio Docente) I;Graduação;30;40;2;Sim;-;bio
LIC.0849;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) I;Graduação;30;40;2;Sim;-;Curso 01602
LIC.0918;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) I;Graduação;30;40;2;Sim;-;matriz 324
LIC.0936;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) I;Graduação;30;40;2;Sim;-;info
LIC.0959;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) I;Graduação;30;40;2;Sim;-;Curso 603
LIC.1059;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) I;Graduação;30;40;2;Sim;-;qui
LIC.1105;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) I;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo
LIC.1114;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) I;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.1164;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) I;Graduação;30;40;2;Sim;-;fisica
LIC.1068;Seminário de Orientação ao Estágio Supervisionado ( Estágio Docente) II;Graduação;30;40;2;Sim;-;Bio
LIC.0850;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente)  II;Graduação;30;40;2;Sim;-;Curso 01602
LIC.0919;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) II;Graduação;30;40;2;Sim;-;matriz 324
LIC.0934;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) II;Graduação;30;40;2;Sim;-;info
LIC.0957;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) II;Graduação;30;40;2;Sim;-;Curso 603
LIC.1060;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) II;Graduação;30;40;2;Sim;-;qui
LIC.1106;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) II;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo
LIC.1117;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) II;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.1165;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) II;Graduação;30;40;2;Sim;-;fisica
LIC.1069;Seminário de Orientação ao Estágio Supervisionado ( Estágio Docente) III;Graduação;15;20;1;Sim;-;Bio
LIC.0851;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) III;Graduação;15;20;1;Sim;-;Curso 01602
LIC.0887;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) III;Graduação;15;20;1;Sim;-;-
LIC.0920;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) III;Graduação;15;20;2;Sim;-;matriz 324
LIC.0958;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) III;Graduação;30;40;2;Sim;-;Curso 603
LIC.1061;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) III;Graduação;15;20;1;Sim;-;qui
LIC.1107;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) III;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo
LIC.1116;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) III;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.1167;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) III;Graduação;15;20;1;Sim;-;fisica
LIC.1070;Seminário de Orientação ao Estágio Supervisionado ( Estágio Docente) IV;Graduação;15;20;1;Sim;-;Bio
LIC.0921;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente)  IV;Graduação;15;20;1;Sim;-;matriz 324
LIC.0852;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) IV;Graduação;15;20;1;Sim;-;Curso 01602
LIC.0868;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) IV;Graduação;15;20;1;Sim;-;-
LIC.0956;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) IV;Graduação;30;40;2;Sim;-;Curso 603
LIC.1062;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) IV;Graduação;15;20;1;Sim;-;qui
LIC.1108;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) IV;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo
LIC.1115;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) IV;Graduação;15;20;1;Sim;-;Licenciatura em Educação do Campo - Ciências Humanas e Sociais
LIC.1166;Seminário de Orientação ao Estágio Supervisionado (Estágio Docente) IV;Graduação;15;20;1;Sim;-;fisica
TEC.0034;Seminário de Orientação ao Projeto de Desenvolvimento de Sistema Coorporativo  (Curso 404);Graduação;30;40;2;Sim;TEC.404.0022;Curso 404
TEC.0033;Seminário de Orientação ao Projeto de Desenvolvimento de Sistema Distribuído (Curso 404);Graduação;30;40;2;Sim;TEC.404.0021;Curso 404
TEC.0032;Seminário de Orientação ao Projeto de Desenvolvimento de Sistema Web (Curso 404);Graduação;30;40;2;Sim;TEC.404.0020;Curso 404
ENG.0163;Seminário de Orientação ao Projeto Final de Curso;Graduação;30;40;2;Sim;-;-
CIV.0097;Seminário de Orientação ao Projeto Final de Curso (2h);Graduação;2;3;1;Sim;-;-
ESA.0054;Seminário de Orientação ao Projeto Final de Curso(2h);Graduação;2;3;2;Sim;-;-
TEC.0944;Seminário de Orientação ao Projeto Integrador;Graduação;30;40;2;Sim;-;Curso 33
TEC.1167;Seminário de Orientação ao Projeto Integrador;Graduação;30;40;2;Sim;-;-
